"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Apr 14 14:42:17 GMT 2021","Wed Apr 14 14:42:29 GMT 2021","11267","Petland Admin","Login Page","test.TestCategoryPage","test.TestCategoryPage","testAddCategory","testAddCategory",""
"broken","Wed Apr 14 14:43:08 GMT 2021","Wed Apr 14 14:43:08 GMT 2021","0","Petland Admin","Login Page","test.TestSubCategoryPage","test.TestSubCategoryPage","cleanUp","cleanUp",""
"broken","Wed Apr 14 14:42:31 GMT 2021","Wed Apr 14 14:42:31 GMT 2021","128","Petland Admin","Login Page","test.TestCategoryPage","test.TestCategoryPage","testUpdateCategory","testUpdateCategory",""
"passed","Wed Apr 14 14:42:05 GMT 2021","Wed Apr 14 14:42:09 GMT 2021","3709","Petland Admin","Login Page","test.TestUserPage","test.TestUserPage","testUnLockUser","testUnLockUser",""
"passed","Wed Apr 14 14:42:12 GMT 2021","Wed Apr 14 14:42:15 GMT 2021","3341","Petland Admin","Login Page","test.TestUserPage","test.TestUserPage","testDeleteUser","testDeleteUser",""
"passed","Wed Apr 14 14:41:45 GMT 2021","Wed Apr 14 14:41:48 GMT 2021","2840","Petland Admin","Login Page","test.TestUserPage","test.TestUserPage","testCreateUser","testCreateUser",""
"failed","Wed Apr 14 14:42:47 GMT 2021","Wed Apr 14 14:42:59 GMT 2021","12394","Petland Admin","Login Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testAddSubCategory","testAddSubCategory",""
"failed","Wed Apr 14 14:41:14 GMT 2021","Wed Apr 14 14:41:30 GMT 2021","16234","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testRequiredLogin","testRequiredLogin",""
"failed","Wed Apr 14 14:41:30 GMT 2021","Wed Apr 14 14:41:42 GMT 2021","11818","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testLoginSuccessfully","testLoginSuccessfully",""
"passed","Wed Apr 14 14:41:57 GMT 2021","Wed Apr 14 14:42:01 GMT 2021","4065","Petland Admin","Login Page","test.TestUserPage","test.TestUserPage","testLockUser","testLockUser",""
"broken","Wed Apr 14 14:43:05 GMT 2021","Wed Apr 14 14:43:05 GMT 2021","136","Petland Admin","Login Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testDeleteCategory","testDeleteCategory",""
"passed","Wed Apr 14 14:41:50 GMT 2021","Wed Apr 14 14:41:55 GMT 2021","4232","Petland Admin","Login Page","test.TestUserPage","test.TestUserPage","testUpdateUser","testUpdateUser",""
"broken","Wed Apr 14 14:43:02 GMT 2021","Wed Apr 14 14:43:02 GMT 2021","131","Petland Admin","Login Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testUpdateCategory","testUpdateCategory",""
"failed","Wed Apr 14 14:42:34 GMT 2021","Wed Apr 14 14:42:44 GMT 2021","10572","Petland Admin","Login Page","test.TestCategoryPage","test.TestCategoryPage","testDeleteCategory","testDeleteCategory",""
