"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 03 08:23:17 GMT 2021","Mon May 03 08:23:17 GMT 2021","0","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","cleanUp","cleanUp",""
"passed","Mon May 03 08:22:04 GMT 2021","Mon May 03 08:22:07 GMT 2021","3629","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testLockUser","testLockUser",""
"passed","Mon May 03 08:21:58 GMT 2021","Mon May 03 08:22:02 GMT 2021","3885","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUpdateUser","testUpdateUser",""
"failed","Mon May 03 08:22:53 GMT 2021","Mon May 03 08:22:53 GMT 2021","1","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","openPage","openPage",""
"passed","Mon May 03 08:21:54 GMT 2021","Mon May 03 08:21:56 GMT 2021","2490","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testCreateUser","testCreateUser",""
"broken","Mon May 03 08:22:53 GMT 2021","Mon May 03 08:22:53 GMT 2021","0","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","cleanUp","cleanUp",""
"skipped","Mon May 03 08:22:29 GMT 2021","Mon May 03 08:22:29 GMT 2021","1","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testAddSubCategory","testAddSubCategory",""
"failed","Mon May 03 08:21:41 GMT 2021","Mon May 03 08:21:52 GMT 2021","10480","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testDeleteCategory","testDeleteCategory",""
"failed","Mon May 03 08:21:16 GMT 2021","Mon May 03 08:21:27 GMT 2021","11086","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testAddCategory","testAddCategory",""
"skipped","Mon May 03 08:23:16 GMT 2021","Mon May 03 08:23:16 GMT 2021","3","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testDeclinePost","testDeclinePost",""
"skipped","Mon May 03 08:22:41 GMT 2021","Mon May 03 08:22:41 GMT 2021","2","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testUpdateCategory","testUpdateCategory",""
"skipped","Mon May 03 08:23:04 GMT 2021","Mon May 03 08:23:04 GMT 2021","3","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testVerifyPost","testVerifyPost",""
"failed","Mon May 03 08:21:29 GMT 2021","Mon May 03 08:21:39 GMT 2021","10452","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testUpdateCategory","testUpdateCategory",""
"passed","Mon May 03 08:22:09 GMT 2021","Mon May 03 08:22:12 GMT 2021","3011","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUnLockUser","testUnLockUser",""
"failed","Mon May 03 08:23:16 GMT 2021","Mon May 03 08:23:16 GMT 2021","1","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","openPage","openPage",""
"passed","Mon May 03 08:21:01 GMT 2021","Mon May 03 08:21:11 GMT 2021","10525","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testRequiredLogin","testRequiredLogin",""
"passed","Mon May 03 08:21:11 GMT 2021","Mon May 03 08:21:13 GMT 2021","1896","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testLoginSuccessfully","testLoginSuccessfully",""
"skipped","Mon May 03 08:22:53 GMT 2021","Mon May 03 08:22:53 GMT 2021","2","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testDeleteCategory","testDeleteCategory",""
"passed","Mon May 03 08:22:14 GMT 2021","Mon May 03 08:22:17 GMT 2021","2979","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testDeleteUser","testDeleteUser",""
